similarity,combination
13,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
10,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
11,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
8,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
11,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
13,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
9,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
11,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
7,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
8,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
7,['ERC20Basic.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
13,['ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
9,['ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
13,['ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
15,['ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
11,['ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
12,['ERC20Basic.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
9,['ERC20Basic.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
10,['ERC20Basic.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
9,['ERC20Basic.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
13,['ERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
14,['ERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
10,['ERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
14,['ERC20Basic.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
3,['ERC20Basic.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
12,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'ERC20.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
22,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token677.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
14,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
16,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
16,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token677.sol']
21,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol']
16,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
12,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
10,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
14,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
10,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
18,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'ERC20.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol']
17,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'ERC20.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
27,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
10,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
14,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
18,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
22,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
10,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
21,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
26,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
16,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
21,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
17,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
20,['BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
10,['BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
7,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
11,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
10,['BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
13,['BasicTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
10,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
8,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
10,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
10,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
19,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol']
9,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'ERC20.sol']
13,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
9,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol']
17,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'ERC20.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
26,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
14,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
13,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
10,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
16,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
22,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
10,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
21,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
26,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
11,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
16,['StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
22,['StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
15,['StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
20,['StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
4,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
7,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
8,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
5,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
3,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
5,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
9,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
9,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
6,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
7,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
7,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
9,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
6,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
6,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
10,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
8,['StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
