similarity,combination
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
17,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
10,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
11,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
5,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
28,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
4,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
3,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
28,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
6,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
12,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
2,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
24,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
22,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
4,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
18,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
6,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
10,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
1,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
10,['linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
18,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
6,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
5,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
5,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
16,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
4,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
24,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
12,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
21,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
20,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
17,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
10,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
2,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
17,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
16,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
6,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
31,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
5,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
11,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
5,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
28,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
27,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
4,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
29,['linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
28,['linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
6,['linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
23,['linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
19,['linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
18,['linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
6,['linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
18,['linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
14,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
24,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
24,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
16,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
15,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
